7027	527
7030	171
7039	50
7046	6
7047	23
7048	131
7064	128
7080	275
7089	16
7096	261
7097	69
7105	10
7113	218
7120	162
7122	39
7130	118
7147	109
7172	23
7180	6
7184	46
7208	38
7230	709
7232	186
7246	46
7255	75
7263	20
7264	22
7279	38
7292	175
7296	269
7312	84
7321	13
7328	559
7329	99
7331	204
7337	20
7344	316
7362	131
7376	204
7379	99
7384	285
7387	1
7395	2
7404	23
7412	13
7415	55
7424	58
7429	229
7435	35
7437	78
7440	320
7445	70
7453	62
7462	34
7470	18
7472	141
7474	23
7478	75
7488	56
7495	51
7504	351
7511	55
7520	59
7528	63
7536	49
7544	112
7545	76
7558	1019
7561	138
7578	5
7584	6
7594	247
7597	28
7611	94
7616	365
7619	8
7628	340
7644	273
7648	408
7661	204
7680	4
7686	26
7694	86
7711	6
7720	75
7728	273
7735	27
7739	23
7752	21
7760	232
7768	16
7777	31
7785	2
7792	146
7802	66
7818	162
7824	52
7827	302
7835	2
7843	23
7848	24
7864	369
7868	21
7880	527
7882	13
7888	19
7893	259
7896	413
7901	23
7918	197
7920	81
7934	18
7936	94
7951	1
7952	21
7959	24
7976	27
7984	280
7985	140
8001	12
8005	113
8024	2
8025	586
8034	53
8050	121
8067	122
8092	124
8096	9283544182678
8100	72
8108	158
8112	14
8125	59
8128	145
8133	158
8150	16
8158	320
8167	274
8183	191
8184	64
8200	76
8208	124
8216	15
8225	110
8233	22
8240	256
8272	323
8283	23
8288	428
8304	108
8309	158
8320	19
8328	15
8376	140
8393	49
8413	87
8464	128
8480	299
8488	158
8520	21
8536	60
8552	276
8575	23
8576	247
8592	25
8624	223
8640	396
8648	121
8678	18
8680	80
8698	103
8712	74
8717	273
8736	178
8768	175
8784	84
8821	59
8824	75
8832	259
8840	19
8872	2
8896	18
8912	671
8944	291
8960	18
8963	669
8976	93
8984	2
9002	59
9032	30
9072	63
9120	18
9184	1762438707462
9216	16
9229	413
9248	41
9268	2
9280	259
9296	1
9304	27
9320	72
9328	49
9360	55
9371	1
9391	21
9440	277
9456	3195088001552
9480	50
9494	342
9536	158
9552	218
9637	22
9640	131
9656	5
9676	75
9680	23
9696	586
9712	171
9779	23
9799	22
9816	31
9818	109
9872	62
9888	348
9904	59
9922	264
9952	93
9961	1
9976	95
10120	1823610097676
10240	154
11456	15
11552	134
11776	238
12064	46
12144	7364832793442
12160	62
12672	149
12960	56
13472	55
13568	12
13664	96
14080	101
14168	4301757344924
14272	1016
14784	47
14976	19
15584	229
15680	18
16192	9061264545071
16288	111
16800	32
16896	483
18208	96
18216	4060942547174
18400	49
18912	26
19104	1
19456	142
19520	382
20278	17
20319	434
20320	14
20359	66
20416	156
20512	275
20523	390
20605	161
20646	47
20728	46
20851	50
20928	54
20974	426
21024	42
21056	235
21097	67
21220	393
21302	382
21384	149
21466	46
21547	105
21588	2
21629	390
21632	122
21711	98
21793	54
21824	60
21875	206
21916	395
21957	665
22039	5
22121	39
22162	25
22203	6
22285	1368
22326	73
22449	17
22528	117
22531	32
22613	93
22654	71
22695	103
22776	133
22858	18
22940	1254
23022	99
23104	105
23136	41
23186	189
23227	322
23232	32
23268	82
23350	43
23432	54
23514	109
23596	125
23648	17
23678	54
23760	101
23840	532
23842	186
23924	93
23964	29
24005	56
24087	245
24210	1
24251	238
24292	445
24374	6
24456	54
24497	33
24538	351
24579	528
24620	16
24784	99
24825	140
24866	122
24907	96
24948	47
25030	94
25056	140
25152	550
25193	164
25234	9
25248	100
25275	28
25398	130
25439	56
25521	95
25562	109
25603	71
25685	91
25760	341
25767	3
25808	16
25849	191
25856	246
25890	217
25931	44
25952	56
26013	341
26095	26
26177	46
26218	396
26300	322
26340	73
26368	393
26422	31
26463	6
26464	142
26504	85
26545	310
26560	1
26586	37
26668	82
26750	288
26873	162
26914	9
26996	116
27078	85
27160	387
27201	142
27264	118
27324	17
27360	19
27488	86
27528	79
27569	9
27774	32
27776	125
27856	943
27872	15
28020	371
28184	906
28348	26
28471	14
28480	99
28512	483
28553	55
28672	116
28676	123
28757	52
28839	197
28880	93
28921	63
29003	179
29167	453
29208	27
29249	181
29331	27
29413	135
29495	615
29577	15
29659	42
29823	522
29864	27
29888	387
29905	86
29945	103
29952	3
29984	367
30080	270
30150	184
30314	45
30355	34
30396	6
30478	211
30592	26
30642	3
30688	111
30724	2
30784	458
30806	550
30970	15
31052	36
31093	15
31133	466
31174	435
31256	96
31338	21
31420	24
31461	179
31502	19
31584	20
31748	19
31789	116
31830	137
31871	122
31912	3
31994	246
32000	2
32096	284
32117	229
32158	62
32199	123
32240	80
32403	16
32444	267
32485	205
32526	27
32567	42
32608	44
32649	181
32704	3
32731	195
32772	270
32895	79
32977	23
33100	211
33141	367
33182	1
33223	41
33305	111
33387	277
33408	211
33428	368
33469	195
33509	116
33550	70
33591	88
33632	112
33755	29
33796	196
33878	106
33919	7
33920	73
33960	2
34001	5
34042	10
34083	215
34112	10
34124	114
34208	12
34247	24
34288	10
34329	111
34370	118
34411	532
34452	156
34534	12
34624	109
34657	51
34697	34
34720	615
34738	280
34779	76
34816	4
34820	24
34902	14
34984	103
35025	26
35066	87
35107	18
35148	362
35189	62
35230	160
35312	155
35435	37
35476	4
35722	1016
35804	58
35845	113
35886	68
35967	48
36032	217
36049	285
36128	122
36131	2
36172	10
36213	135
36224	342
36254	20
36377	209
36459	125
36541	15
36582	32
36623	10
36640	67
36705	284
36736	85
36746	116
36787	100
36828	60
36869	49
36910	19
36928	35
36951	134
37033	62
37114	76
37196	72
37278	95
37344	1368
37360	223
37442	9
37524	388
37536	24
37606	117
37632	2
37647	7
37688	522
37770	370
37852	342
37975	56
38016	117
38057	1
38098	18
38221	27
38240	37
38302	25
38343	298
38384	66
38425	63
38466	1
38548	126
38630	223
38671	417
38712	5
38753	30
38848	3
38876	24
38944	10
38958	1
38999	336
39040	35
39122	270
39204	32
39327	56
39409	32
39450	26
39456	191
39531	29
39552	137
39654	835
39695	73
39777	148
39859	180
39982	176
40023	84
40064	235
40146	87
40187	197
40228	2
40269	12
40310	458
40351	19
40352	336
40433	275
40515	96
40556	154
40597	24
40638	146
40678	35
40924	34
41056	197
41472	54
41568	135
42176	16
42368	32
42880	16
42976	116
43072	370
43584	116
43680	23
43776	1
44192	6
44288	906
44480	87
45600	528
45792	15
46304	3
46400	19
46912	426
47616	25
47808	114
48320	43
48416	27
48512	155
49024	351
49920	522
50432	9
50528	79
50624	24
51040	39
51232	215
52448	33
52544	211
52640	125
53152	91
53344	7
53856	162
54656	10
54752	84
55168	82
55264	181
55360	160
55872	54
56768	117
57184	50
57888	5
57984	371
58080	5
58176	176
58592	322
58688	27
58784	62
59392	6
59488	209
60000	71
60096	20
60800	270
60896	30
61504	2
62016	189
62112	453
62208	362
62720	6
62816	34
63424	134
63616	388
64128	288
64224	195
64320	5
64736	665
64928	7
65632	18
66240	45
66848	95
66944	19
67456	46
67744	417
68160	395
68352	106
68448	180
68864	105
69056	87
69568	445
69760	20
70368	179
70464	9
70976	82
71072	181
71168	223
71584	206
71680	943
72480	26
72992	238
73184	135
73696	56
73792	24
73920	326
74304	47
75200	196
75296	148
75712	99
75808	179
75904	103
76416	1
76608	10
77120	130
77312	223
77728	161
77824	37
77920	42
78016	126
78432	54
78528	32
78624	29
79424	34
79936	184
80032	2
80640	21
81248	310
81344	27
82144	73
82560	1254
82656	63
82752	14
84160	95
84576	390
84672	85
84768	205
84864	1
85280	98
85568	835
86080	93
86688	245
86880	285
87392	28
87488	96
88096	6
88192	267
88288	63
88896	112
89408	18
89504	197
89600	24
90816	9
91008	72
91520	31
91616	16
91712	66
92096	17
92128	390
92320	88
93024	76
93536	56
93728	48
94240	164
94336	435
95136	298
95552	2
95648	9
95744	70
95840	29
96256	133
96352	52
96448	280
96960	29
97056	103
97760	466
97856	76
98272	66
98368	73
98560	25
98976	105
99072	79
99168	116
99872	34
99968	35
113088	130
120768	123
123584	35
131264	5
134080	5
138944	53
141760	11
152256	64
162752	76
170432	1
176064	111
178112	42
183744	13
188608	63
191424	21
194240	41
197056	108
201920	25
204501	326
206598	5
206991	50
207385	25
207552	73
209089	34
209600	19
209875	150
210496	553
214544	215
214857	32
215250	140
215643	85
217741	73
218048	32
218527	7
220096	75
220625	108
223902	3
224295	41
225728	189
225999	48
226393	111
226688	995
226786	110
228712	103
228883	31
230592	207
232554	82
233408	145
234258	29
236224	90
237142	3
237535	182
237929	5
238272	21
238322	136
239040	34
240026	248
240419	15
240813	35
241088	73
242880	186
243303	3
243697	130
245794	38
246187	9
246720	2
248285	1
248768	71
248952	134
249071	184
249465	17
254053	132
254446	316
254839	266
256937	2
257216	132
257330	18
259072	52
259821	90
260607	199
262080	72
262705	189
263098	118
263296	11
263491	6
264896	31
265144	6
265195	371
265982	7
268866	6
269192	25
269760	290
271216	5
271357	41
273847	57
274241	13
275264	364
275392	178
276338	35
277518	264
278208	1
279222	213
279312	33
280009	76
280256	64
280402	91
282106	67
282893	64
283072	78
284990	290
285384	9
285777	11
288267	114
288661	5
290752	45
290758	79
291151	133
291456	361
291545	123
293249	182
293642	683
296384	182
296919	12
299017	178
299803	98
301248	2
301901	31
302294	23
302818	224
304391	33
305624	89
307648	173
308062	170
308455	79
310159	60
310553	145
310946	64
313830	13
314560	766
315927	68
316714	145
318418	128
318811	31
319205	25
319598	71
321302	40
321695	12
321816	46
322089	21
322240	112
323840	770
325366	15
327463	101
327857	1
327888	60
330347	25
332736	26
332838	188
333231	11
336509	53
338213	766
338606	35
338999	5
340032	678
342056	56
344767	69
346472	238
346865	78
347258	171
349356	54
350535	562
352633	72
353728	240
355123	152
355910	205
356224	803
358007	20
358248	25
358401	73
360272	32
361285	207
361678	49
364169	75
366266	15
366659	130
367053	19
370392	7
372034	3
372416	265
372821	63
374918	28
375311	8
375705	42
377278	11
377409	240
378195	65
378488	8
380512	36
381079	43
383177	26
383963	24
386061	112
386454	233
386584	18
388608	151
389731	168
391436	3
391829	2
392222	58
392615	16
392656	38
394320	142
394680	350
394713	45
395106	194
397204	18
397597	64
398728	96
400481	290
400874	67
402578	41
402971	67
403758	11
404800	313
405376	136
405462	64
405855	50
406249	71
406824	31
409133	21
409526	31
412896	249
414920	31
416944	44
418968	59
420992	78
423016	132
425040	417
426368	82
431112	564
433136	143
434048	91
435160	168
437184	363
439208	44
441232	20
444544	264
445280	152
447360	110
449328	238
451352	2
452224	15
453376	867
455400	177
457424	956
457856	3
461472	80
465520	131
467544	11
469568	71
471592	87
473216	71
473616	14
476032	6
477664	66
479688	171
481712	114
483712	145
483736	18
485760	535
486528	7
487784	56
489344	140
489808	166
491832	107
494208	13
495880	37
497024	118
497904	11
501888	49
501952	336
503976	355
504704	64
506000	99
508024	3
509568	31
514096	451
515200	170
518016	18
518144	484
520168	93
520832	5
522192	124
522880	205
524216	104
526240	130
528512	316
530288	182
530560	11
532312	107
534336	483
536192	23
536360	294
538384	12
540408	80
541056	67
542432	7
544456	203
548504	39
550528	76
552552	58
554368	171
554576	7
556600	356
558624	35
560000	38
560648	208
562048	194
562672	11
564696	226
566720	351
567680	683
570768	105
572544	58
572792	44
574816	207
576840	149
578176	79
580888	1
580992	248
582912	315
585856	35
586960	66
588984	442
591488	3
593032	569
593536	233
595056	12
597080	52
599104	391
599168	290
601984	29
605176	218
606848	188
609224	37
609664	67
611248	178
613272	4
615296	332
617320	76
620160	213
621368	117
623392	162
627440	177
629464	3
630656	35
631488	345
633512	8
635520	28
635536	564
637560	59
639584	105
643632	106
645656	88
646016	3
647680	221
648832	40
649704	73
651728	197
653752	550
657800	11
659328	128
661848	166
663872	812
667008	15
667920	30
671968	160
673992	11
680064	631
684112	618
688160	472
692208	42
696256	472
700304	230
702328	127
706176	64
706376	66
708400	398
712448	91
714472	172
716672	41
718520	231
720544	672
722568	38
724592	96
728640	326
729152	41
730664	164
736736	56
740784	112
742808	4
744832	312
748880	4
750144	7
752928	257
756976	19
759000	35
760640	85
761024	684
763048	182
765072	72
768320	6
769120	23
771144	30
775192	46
777216	218
778816	199
779240	15
781264	268
781632	150
785312	88
786496	79
787336	124
791384	32
792128	50
793408	410
795432	70
797456	390
799480	151
799808	266
803528	46
805552	71
809600	640
811624	49
813648	150
815168	562
815672	15
817696	227
817984	98
819720	172
820800	184
821744	65
825792	466
827816	217
828480	12
831296	9
833888	208
836160	69
837936	12
841792	3
841984	312
843840	16
846032	125
848056	10
849472	133
850080	57
852288	15
854336	168
856152	117
857152	5
858176	741
859968	114
860200	318
862224	57
862784	182
872344	403
874368	79
875328	24
876392	109
878144	11
878416	65
880440	124
882464	2
884488	265
885824	43
888536	34
888640	25
890560	249
892584	14
894272	31
896320	65
897920	224
898656	208
899136	101
900680	113
902704	214
904728	76
904768	48
906752	171
906816	8
908776	161
912448	57
912824	4
914848	11
916872	569
918896	163
920128	12
920920	169
922944	689
924968	699
930624	31
933064	47
935088	45
937112	120
938304	130
939136	4
941120	68
941160	115
943936	371
945208	8
949256	43
953304	71
955328	528
957352	73
962112	60
963424	7
965448	49
969496	126
969792	20
971520	192
973544	259
977472	50
977592	118
980288	152
981640	358
983104	33
983664	2
985688	49
987712	497
987968	67
989736	200
993784	67
999856	7
1001880	27
1003904	570
1005928	109
1014024	491
1018072	220
1020096	66
1024144	85
1028192	1
1030216	53
1036288	569
1040336	339
1042360	96
1048432	546
1052480	530
1056528	210
1060576	68
1064624	142
1066648	2
1068672	483
1072720	134
1076768	68
1080816	371
1082840	564
1084864	827
1088912	5
1092960	62
1094984	42
1097008	4
1101056	1832
1103080	89
1109152	22
1113200	35
1117248	165
1119272	87
1121296	171
1125344	288
1129392	16
1133440	1761
1137488	158
1141536	141
1145584	275
1147608	453
1149632	85
1153680	60
1157728	78
1161776	154
1165824	167
1169872	78
1173920	150
1177968	256
1182016	141
1184040	15
1186064	54
1190112	328
1198208	362
1200232	574
1204280	8
1208328	71
1210352	63
1212376	472
1214400	766
1216424	14
1224520	144
1226544	150
1228568	130
1230592	124
1232616	85
1236664	144
1240712	10
1244760	247
1246784	17
1248808	50
1254880	197
1256904	97
1260952	124
1262976	161
1265000	96
1269048	133
1273096	4
1275120	35
1277144	270
1279168	293
1281192	46
1285240	422
1289288	56
1293336	87
1295360	591
1299408	453
1301432	140
1305480	41
1307504	4
1309528	117
1311552	421
1313576	61
1317624	143
1321672	435
1327744	248
1329768	6
1333816	171
1337864	102
1341912	557
1343936	245
1350008	34
1358104	138
1360128	124
1362152	8
1372272	33
1376320	1324
1384416	454
1392512	1290
1400608	27
1406680	14
1408704	664
1410728	103
1416800	175
1420848	73
1424896	265
1426920	174
1428944	71
1432992	271
1441088	647
1443112	27
1445136	235
1449184	39
1453232	182
1457280	870
1461328	22
1465376	66
1473472	836
1475496	52
1477520	129
1479544	124
1489664	294
1497760	74
1499784	44
1501808	11
1505856	256
1513952	2
1518000	2
1522048	800
1530144	12
1534192	54
1536216	20
1538240	626
1540264	496
1544312	137
1548360	39
1552408	44
1554432	239
1556456	17
1560504	20
1568600	47
1570624	202
1572648	167
1574672	130
1576696	9
1580744	341
1586816	327
1588840	73
1590864	142
1592888	103
1600984	14
1603008	414
1605032	316
1607056	37
1609080	75
1613128	262
1617176	255
1619200	401
1625272	125
1629320	53
1635392	270
1637416	462
1639440	3
1641464	69
1645512	161
1649560	407
1651584	483
1653608	250
1655632	139
1657656	114
1659680	168
1661704	144
1667776	44
1669800	316
1673848	164
1675872	17
1677896	6
1679920	7
1681944	8
1683968	289
1685992	127
1692064	44
1694088	6
1696112	135
1698136	158
1700160	678
1702184	197
1706232	13
1712304	77
1714328	58
1716352	361
1718376	89
1720400	36
1724448	10
1728496	124
1730520	38
1732544	98
1734568	22
1736592	490
1738616	80
1740640	217
1744688	204
1750760	44
1752784	7
1764928	1295
1768976	90
1771000	131
1773024	65
1777072	78
1781120	411
1787192	25
1789216	217
1791240	30
1797312	243
1801360	173
1803384	6
1805408	5
1807432	41
1809456	25
1813504	447
1815528	139
1817552	150
1819576	120
1821600	80
1823624	31
1825648	162
1829696	115
1833744	117
1837792	125
1841840	131
1845888	316
1849936	6
1853984	409
1858032	165
1860056	17
1862080	688
1866128	501
1870176	464
1876248	59
1878272	164
1880296	5
1882320	24
1888392	47
1892440	32
1894464	393
1896488	63
1898512	89
1900536	5
1904584	135
1908632	288
1910656	562
1912680	9
1914704	44
1920776	46
1924824	1
1926848	424
1928872	41
1932920	421
1936968	37
1941016	6
1943040	54
1947088	46
1949112	25
1953160	28
1959232	1142
1961256	107
1965304	199
1969352	192
1975424	232
1977448	132
1983520	100
1985544	263
1987568	2
1989592	26
1991616	612
1993640	25
1997688	379
2001736	172
2003760	207
2005784	38
2007808	215
2009832	38
2021976	44
20482880	1196077878017
20725760	142
23186944	10
23381248	103
23834624	204
24417536	44
24579456	4839443832148
24611840	60
25648128	111
26231040	41
27267328	59
27461632	7
27655936	104
28497920	79
28676032	2824573102858
28886528	861
29922816	41
30311424	28
31542016	195
31736320	13
32772608	5958865836892
32966912	85
34003200	24
34197504	405
36852992	108
36869184	2670452480079
37241600	50
38277888	24
38666496	2
39378944	86
39508480	331
41042672	11
41125656	365
41127680	7
41206616	56
41321984	136
41516288	265
41538552	298
41704520	149
41787504	38
41953472	55
42202424	36
42358272	43
42451376	381
42552576	43
42617344	220
42700328	79
42949280	355
43115248	331
43281216	111
43447184	50
43611128	94
43694112	4
43777096	295
